City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Save,BJ,2022-06-04 03:22:06,8.0425,2.486,73.76,93,57,4.05
296,Muros,ES,2022-06-04 03:22:07,42.7762,-9.0603,61.09,93,89,5.75
297,Jinchang,CN,2022-06-04 03:22:07,38.4953,102.1739,70.59,29,92,7.92
298,Isangel,VU,2022-06-04 03:22:08,-19.55,169.2667,82.51,78,75,2.3
299,Santa Cruz,BO,2022-06-04 03:22:09,-17.8,-63.1667,58.46,88,40,3.44
300,Knysna,ZA,2022-06-04 03:22:09,-34.0363,23.0471,53.83,69,6,3.98
301,Neiafu,TO,2022-06-04 03:22:10,-18.65,-173.9833,83.08,69,40,8.05
302,Mount Isa,AU,2022-06-04 03:22:10,-20.7333,139.5,73.17,46,7,6.91
303,Katobu,ID,2022-06-04 03:22:11,-4.9408,122.5276,84.72,72,98,5.97
304,Nan,TH,2022-06-04 03:22:11,18.8333,100.6667,86.02,62,40,8.05
305,Elizabeth City,US,2022-06-04 03:22:12,36.2946,-76.2511,74.03,78,100,6.91
306,Moroni,KM,2022-06-04 03:22:12,-11.7022,43.2551,76.46,77,41,12.26
307,Minbu,MM,2022-06-04 03:22:13,20.1833,94.8833,91.8,48,98,9.84
308,Beringovskiy,RU,2022-06-04 03:22:13,63.05,179.3167,40.46,78,53,6.33
309,Kokkola,FI,2022-06-04 03:22:13,63.8385,23.1307,50.16,90,20,3.44
310,Bilibino,RU,2022-06-04 03:22:15,68.0546,166.4372,47.79,36,5,12.46
311,Kulhudhuffushi,MV,2022-06-04 03:21:16,6.6221,73.07,82.24,79,62,12.33
312,Karaton,ID,2022-06-04 03:22:15,-6.3424,106.1045,85.1,63,93,0.22
313,Three Hills,CA,2022-06-04 03:20:02,51.7001,-113.2686,66.27,15,98,10.36
314,Hami,CN,2022-06-04 03:22:16,42.8,93.45,79.88,9,8,0.56
315,Trento,IT,2022-06-04 03:22:16,46.0679,11.1211,68.14,87,0,4.61
316,Kaitangata,NZ,2022-06-04 03:22:17,-46.2817,169.8464,52.14,62,27,3.87
317,Chazuta,PE,2022-06-04 03:22:17,-6.5742,-76.1367,73.0,98,100,0.36
318,Lavrentiya,RU,2022-06-04 03:22:18,65.5833,-171.0,51.19,51,93,11.48
319,Coahuayana,MX,2022-06-04 03:22:18,18.7333,-103.6833,74.52,83,37,1.61
320,Mayskiy,RU,2022-06-04 03:22:21,47.6931,40.1025,65.61,69,53,9.01
321,Kamaishi,JP,2022-06-04 03:22:21,39.2667,141.8833,60.08,71,59,2.13
322,Praya,CV,2022-06-04 03:22:22,14.9215,-23.5087,73.94,78,20,16.11
323,Gilgit,PK,2022-06-04 03:22:22,35.9221,74.3087,71.24,46,0,2.08
324,Vardo,NO,2022-06-04 03:23:23,70.3705,31.1107,40.98,100,100,9.22
325,Korla,CN,2022-06-04 03:23:23,41.7597,86.1469,78.37,24,23,8.61
326,Am Timan,TD,2022-06-04 03:23:24,11.0297,20.2827,78.6,60,100,6.98
327,Kindu,CD,2022-06-04 03:23:25,-2.95,25.95,66.43,85,95,2.48
328,Portland,US,2022-06-04 03:20:00,45.5234,-122.6762,58.75,89,100,7.0
329,Nizhniy Odes,RU,2022-06-04 03:23:26,63.6445,54.856,46.2,42,0,6.58
330,Los Llanos De Aridane,ES,2022-06-04 03:23:26,28.6585,-17.9182,64.15,82,75,16.11
331,Mahibadhoo,MV,2022-06-04 03:23:27,3.7833,72.9667,82.9,76,79,14.61
332,Louis Trichardt,ZA,2022-06-04 03:23:27,-23.0439,29.9032,49.12,75,0,1.97
333,Queanbeyan,AU,2022-06-04 03:23:28,-35.35,149.2333,49.91,76,100,17.27
334,Bandarbeyla,SO,2022-06-04 03:23:28,9.4942,50.8122,80.71,66,97,22.28
335,Daru,PG,2022-06-04 03:23:29,-9.0763,143.2092,81.41,84,93,12.35
336,Sarangani,PH,2022-06-04 03:23:30,5.4033,125.4636,84.24,71,76,11.03
337,Poronaysk,RU,2022-06-04 03:23:30,49.2167,143.1167,48.29,70,91,6.22
338,Bella Vista,US,2022-06-04 03:23:31,36.4295,-94.2316,67.12,68,0,6.91
339,Port Blair,IN,2022-06-04 03:23:31,11.6667,92.75,86.04,74,75,11.5
340,Jalalabad,AF,2022-06-04 03:19:07,34.4265,70.4515,86.92,13,1,7.9
341,Jumla,NP,2022-06-04 03:23:32,29.2747,82.1838,68.09,28,98,3.8
342,Nebolchi,RU,2022-06-04 03:23:32,59.1239,33.3454,48.79,95,32,6.51
343,Sembe,CG,2022-06-04 03:23:33,1.6481,14.5806,70.05,97,95,1.23
344,Road Town,VG,2022-06-04 03:19:06,18.4167,-64.6167,80.69,73,17,14.12
345,Leningradskiy,RU,2022-06-04 03:23:34,69.3833,178.4167,36.3,70,100,6.46
346,Aklavik,CA,2022-06-04 03:23:34,68.2191,-135.0107,37.69,62,90,16.08
347,Boguchany,RU,2022-06-04 03:23:35,58.3814,97.4531,47.68,35,23,9.15
348,Yar-Sale,RU,2022-06-04 03:23:36,66.8333,70.8333,36.45,45,4,27.27
349,Faya,SA,2022-06-04 03:23:36,18.3851,42.4509,64.51,29,7,10.38
350,Aktash,RU,2022-06-04 03:23:37,50.3,87.7333,48.0,37,24,5.77
351,Marzuq,YE,2022-06-04 03:23:38,14.4,46.4667,72.54,60,30,3.91
352,Zhigansk,RU,2022-06-04 03:23:38,66.7697,123.3711,66.83,45,47,21.61
353,Naze,JP,2022-06-04 03:23:39,28.3667,129.4833,77.92,84,66,12.24
354,Illapel,CL,2022-06-04 03:23:39,-31.6308,-71.1653,57.99,51,100,6.22
355,Kahama,TZ,2022-06-04 03:23:40,-3.8333,32.6,59.5,70,74,4.32
356,Sinnamary,GF,2022-06-04 03:23:41,5.3833,-52.95,78.13,86,100,10.89
357,Novo Aripuana,BR,2022-06-04 03:23:41,-5.1206,-60.3797,72.37,99,85,0.34
358,Bakel,SN,2022-06-04 03:23:42,14.905,-12.4568,92.61,30,2,11.83
359,Abalak,RU,2022-06-04 03:23:43,58.1286,68.5944,42.31,45,48,8.63
360,Wasilla,US,2022-06-04 03:23:34,61.5814,-149.4394,78.89,30,0,17.27
361,Grindavik,IS,2022-06-04 03:23:43,63.8424,-22.4338,42.75,81,75,8.05
362,Ojinaga,MX,2022-06-04 03:23:44,29.5667,-104.4167,88.75,40,0,6.91
363,Abnub,EG,2022-06-04 03:23:45,27.2696,31.1511,79.14,27,0,3.06
364,Hatillo,PR,2022-06-04 03:23:45,18.4863,-66.8254,82.08,85,52,3.0
365,Falun,SE,2022-06-04 03:23:46,60.6036,15.626,50.22,85,26,4.21
366,Kochubey,RU,2022-06-04 03:23:47,44.3861,46.5825,69.78,59,74,6.22
367,Karratha,AU,2022-06-04 03:23:47,-20.7377,116.8463,71.73,44,45,15.12
368,Aksarka,RU,2022-06-04 03:23:48,66.5606,67.7975,37.78,43,12,24.52
369,Chhabra,IN,2022-06-04 03:23:48,24.6667,76.8333,95.43,19,15,11.77
370,Zhezkazgan,KZ,2022-06-04 03:23:49,47.8043,67.7144,73.38,35,40,6.71
371,Temple,US,2022-06-04 03:19:35,31.0982,-97.3428,78.66,71,100,0.0
372,Shubarkuduk,KZ,2022-06-04 03:24:50,49.1447,56.4872,70.7,44,2,8.75
373,Kyren,RU,2022-06-04 03:24:50,51.6828,102.1408,60.53,41,5,0.81
374,Acapulco,MX,2022-06-04 03:20:49,16.8634,-99.8901,80.42,78,40,5.75
375,Pevek,RU,2022-06-04 03:24:51,69.7008,170.3133,29.91,93,100,15.01
376,Cabadiangan,PH,2022-06-04 03:24:52,9.7531,122.4739,88.03,62,92,3.85
377,Manaure,CO,2022-06-04 03:24:52,11.7751,-72.4445,83.21,72,50,7.2
378,Demyansk,RU,2022-06-04 03:24:53,57.643,32.466,48.94,95,25,5.44
379,Sovetskiy,RU,2022-06-04 03:24:53,61.3614,63.5842,40.59,53,84,9.64
380,Severnoye,RU,2022-06-04 03:24:54,56.3491,78.3619,41.86,46,57,9.53
381,Sobolevo,RU,2022-06-04 03:24:56,54.4299,31.8996,49.46,89,48,4.63
382,Odessa,UA,2022-06-04 03:24:57,46.4775,30.7326,63.59,76,2,13.8
383,Coquimbo,CL,2022-06-04 03:23:16,-29.9533,-71.3436,55.13,62,0,5.75
384,Pacific Grove,US,2022-06-04 03:25:02,36.6177,-121.9166,64.2,88,75,6.91
385,Pisco,PE,2022-06-04 03:25:03,-13.7,-76.2167,61.02,94,100,3.44
386,Nome,US,2022-06-04 03:25:04,64.5011,-165.4064,65.16,53,0,14.97
387,Songea,TZ,2022-06-04 03:25:04,-10.6833,35.65,50.22,92,1,1.72
388,Sakata,JP,2022-06-04 03:25:05,38.9167,139.855,60.98,72,75,8.05
389,Abu Samrah,SY,2022-06-04 03:25:05,35.3029,37.1841,67.78,39,0,5.01
390,Sorland,NO,2022-06-04 03:22:14,67.667,12.6934,46.26,89,100,13.22
391,Gorontalo,ID,2022-06-04 03:25:06,0.5412,123.0595,88.61,61,56,3.33
392,Susangerd,IR,2022-06-04 03:25:07,31.5608,48.1831,95.59,8,3,2.8
393,Kukuna,SL,2022-06-04 03:25:07,9.4,-12.6667,75.16,93,100,1.57
394,Outjo,NA,2022-06-04 03:25:08,-20.1167,16.15,49.78,51,0,10.8
395,Lake Wales,US,2022-06-04 03:25:08,27.9014,-81.5859,74.91,98,100,10.36
396,Abha,SA,2022-06-04 03:25:09,18.2164,42.5053,64.22,22,0,0.0
397,Pochutla,MX,2022-06-04 03:25:10,15.7432,-96.4661,75.02,85,99,3.29
398,Baruun-Urt,MN,2022-06-04 03:25:10,46.6806,113.2792,67.08,51,14,4.07
399,Channel-Port Aux Basques,CA,2022-06-04 03:25:11,47.5702,-59.1367,45.21,86,98,4.59
400,Neftegorsk,RU,2022-06-04 03:25:11,52.802,51.166,66.09,64,80,7.94
401,Fort Smith,US,2022-06-04 03:25:12,35.3859,-94.3986,71.64,77,0,4.61
402,Burnie,AU,2022-06-04 03:25:13,-41.0667,145.9167,50.43,88,99,8.32
403,Vieques,PR,2022-06-04 03:25:13,18.425,-65.8329,82.11,83,40,5.75
404,Shadegan,IR,2022-06-04 03:25:14,30.6497,48.6647,84.15,9,4,7.02
405,Oktyabrskoye,RU,2022-06-04 03:25:15,43.0645,44.7417,60.94,94,79,2.24
406,Tual,ID,2022-06-04 03:25:15,-5.6667,132.75,83.98,68,94,2.35
407,Nyakahanga,TZ,2022-06-04 03:25:15,-1.6033,31.1414,53.98,87,91,3.74
408,Bilma,NE,2022-06-04 03:25:16,18.6853,12.9164,85.98,12,0,6.8
409,Jalu,LY,2022-06-04 03:25:17,29.0331,21.5482,75.45,45,0,11.48
410,Energetik,RU,2022-06-04 03:25:17,51.7445,58.7934,64.8,69,87,9.04
411,Taksimo,RU,2022-06-04 03:25:18,56.3444,114.8794,61.0,69,100,2.42
412,Gumdag,TM,2022-06-04 03:25:18,39.2061,54.5906,81.41,16,24,14.12
413,Lubu,CN,2022-06-04 03:25:19,23.1742,112.2809,88.18,70,96,4.88
414,Samana,DO,2022-06-04 03:25:19,19.2056,-69.3369,77.68,86,100,7.63
415,Sayaxche,GT,2022-06-04 03:25:20,16.5167,-90.1667,72.64,97,99,2.8
416,Pyay,MM,2022-06-04 03:25:21,18.8167,95.2167,90.72,51,100,8.72
417,Tanete,ID,2022-06-04 03:26:21,-3.9443,119.7848,86.18,70,42,0.65
418,Tucurui,BR,2022-06-04 03:26:22,-3.7661,-49.6725,72.37,98,100,3.27
419,Berlevag,NO,2022-06-04 03:26:22,70.8578,29.0864,44.55,93,100,5.75
420,El Alto,PE,2022-06-04 03:26:23,-4.2714,-81.2147,64.71,81,100,10.89
421,Portree,GB,2022-06-04 03:26:24,57.4129,-6.1942,49.51,83,6,3.13
422,Constantine,DZ,2022-06-04 03:26:24,36.365,6.6147,76.41,31,0,3.44
423,San Cristobal,VE,2022-06-04 03:26:25,7.7669,-72.225,69.98,95,98,1.57
424,Esso,RU,2022-06-04 03:26:26,55.9333,158.7,57.76,49,56,4.5
425,Den Helder,NL,2022-06-04 03:26:26,52.9599,4.7593,53.98,86,75,18.41
426,Hobyo,SO,2022-06-04 03:26:26,5.3505,48.5268,77.59,84,30,17.92
427,Adrar,MR,2022-06-04 03:26:27,20.5022,-10.0711,84.13,25,46,18.12
428,Pangnirtung,CA,2022-06-04 03:26:28,66.1451,-65.7125,35.98,62,41,5.5
429,Araguaina,BR,2022-06-04 03:26:28,-7.1911,-48.2072,76.21,64,74,2.19
430,Paragominas,BR,2022-06-04 03:26:29,-2.9667,-47.4833,71.46,99,100,3.02
431,Praia,CV,2022-06-04 03:26:32,14.9215,-23.5087,73.94,78,20,16.11
432,Aleksandrov Gay,RU,2022-06-04 03:26:33,50.147,48.5704,70.09,46,12,6.2
433,Ryotsu,JP,2022-06-04 03:26:34,38.0833,138.4333,59.63,74,63,6.85
434,Vostok,RU,2022-06-04 03:26:34,46.4856,135.8833,43.52,89,100,2.86
435,Concepcion Del Uruguay,AR,2022-06-04 03:26:35,-32.4825,-58.2372,43.99,83,6,1.99
436,Bundaberg,AU,2022-06-04 03:26:35,-24.85,152.35,74.21,68,58,5.99
437,Bafoulabe,ML,2022-06-04 03:26:36,13.8065,-10.8321,90.66,37,53,7.2
438,Waddan,LY,2022-06-04 03:26:37,29.1614,16.139,71.04,50,0,3.58
439,Yenagoa,NG,2022-06-04 03:26:37,4.9247,6.2642,74.97,94,67,3.56
440,Emborion,GR,2022-06-04 03:26:39,40.4833,21.55,63.3,78,1,2.42
441,Campoverde,PE,2022-06-04 03:26:39,-8.4753,-74.8058,74.89,98,100,1.5
442,Statesville,US,2022-06-04 03:26:40,35.7826,-80.8873,69.12,61,0,3.44
443,Ferrol,ES,2022-06-04 03:26:41,43.4832,-8.2369,62.71,95,51,6.15
444,Bonthe,SL,2022-06-04 03:26:41,7.5264,-12.505,76.86,88,100,7.52
445,Lincoln,US,2022-06-04 03:26:42,40.8,-96.667,75.27,67,0,9.22
446,Beasain,ES,2022-06-04 03:26:42,43.0502,-2.2009,62.37,98,99,1.28
447,Gimli,CA,2022-06-04 03:24:20,50.6336,-96.9907,48.22,71,34,12.66
448,Ixtapa,MX,2022-06-04 03:26:43,20.7,-105.2,77.23,73,100,3.44
449,Vao,NC,2022-06-04 03:26:44,-22.6667,167.4833,71.51,66,22,10.74
450,Saint Pete Beach,US,2022-06-04 03:26:44,27.7253,-82.7412,77.07,77,100,17.27
451,Seymchan,RU,2022-06-04 03:26:45,62.8833,152.4333,74.26,37,83,2.82
452,Kieta,PG,2022-06-04 03:26:45,-6.2167,155.6333,84.9,68,50,4.32
453,Ambikapur,IN,2022-06-04 03:26:46,23.1167,83.2,100.54,12,82,4.16
454,Samagaltay,RU,2022-06-04 03:26:46,50.6022,95.0047,61.38,25,78,17.02
455,Mayo,US,2022-06-04 03:26:47,38.8876,-76.5119,68.58,84,0,0.0
456,Mbulu,TZ,2022-06-04 03:26:47,-3.85,35.5333,48.49,97,26,7.96
457,Roma,US,2022-06-04 03:26:48,43.2128,-75.4557,56.88,83,0,1.99
458,Altay,CN,2022-06-04 03:26:48,47.8667,88.1167,62.11,36,88,3.36
459,Biak,ID,2022-06-04 03:26:49,-0.9131,122.8766,81.36,74,93,1.25
460,Siavonga,ZM,2022-06-04 03:26:49,-16.5382,28.7088,58.93,73,0,2.53
461,Worland,US,2022-06-04 03:26:50,44.0169,-107.9554,62.67,73,0,8.05
462,Menongue,AO,2022-06-04 03:26:50,-14.6585,17.691,45.82,77,4,4.32
463,Manokwari,ID,2022-06-04 03:26:51,-0.8667,134.0833,83.75,68,64,5.61
464,Kongwa,TZ,2022-06-04 03:27:51,-6.2,36.4167,55.8,83,2,3.69
465,Aripuana,BR,2022-06-04 03:27:52,-9.1667,-60.6333,73.27,87,71,1.12
466,Kuhdasht,IR,2022-06-04 03:27:52,33.535,47.6061,77.23,25,33,3.78
467,Iralaya,HN,2022-06-04 03:27:53,15.0,-83.2333,75.94,92,100,13.65
468,Kirakira,SB,2022-06-04 03:27:54,-10.4544,161.9205,85.71,63,100,11.27
469,Gwadar,PK,2022-06-04 03:27:54,25.1216,62.3254,82.85,82,56,7.94
470,Shingu,JP,2022-06-04 03:28:00,33.7333,135.9833,74.03,53,1,9.46
471,Acarau,BR,2022-06-04 03:24:20,-2.8856,-40.12,76.41,89,50,7.76
472,Isabela,PH,2022-06-04 03:28:00,6.7085,121.9711,86.05,65,89,2.68
473,Hualmay,PE,2022-06-04 03:28:01,-11.0964,-77.6139,63.97,85,99,4.56
474,Alice Springs,AU,2022-06-04 03:24:47,-23.7,133.8833,62.15,51,0,10.36
475,Hambantota,LK,2022-06-04 03:28:02,6.1241,81.1185,84.54,89,75,12.66
476,Porbandar,IN,2022-06-04 03:28:03,21.6422,69.6093,87.78,66,40,17.27
477,La Libertad,EC,2022-06-04 03:28:04,-2.2333,-80.9,70.2,81,100,5.17
478,Iqaluit,CA,2022-06-04 03:28:05,63.7506,-68.5145,38.93,65,20,4.61
479,Ciupercenii Noi,RO,2022-06-04 03:28:11,43.9097,22.9483,63.52,90,16,2.93
480,College,US,2022-06-04 03:28:11,64.8569,-147.8028,75.99,28,75,6.91
481,Vrindavan,IN,2022-06-04 03:28:11,27.5833,77.7,100.85,9,15,8.43
482,Slave Lake,CA,2022-06-04 03:28:12,55.2834,-114.769,71.58,23,0,10.36
483,Chernyshevskiy,RU,2022-06-04 03:28:15,63.0128,112.4714,60.75,27,80,8.43
484,Namibe,AO,2022-06-04 03:28:16,-15.1961,12.1522,74.01,46,49,4.7
485,Ust-Uda,RU,2022-06-04 03:28:16,54.1742,103.0304,59.83,50,48,7.74
486,Chihuahua,MX,2022-06-04 03:28:16,28.5,-106.0,76.3,40,92,10.25
487,Tezu,IN,2022-06-04 03:28:17,27.9167,96.1667,75.06,98,100,2.57
488,Pundaguitan,PH,2022-06-04 03:28:18,6.3711,126.1689,83.07,71,97,0.94
489,Uyar,RU,2022-06-04 03:28:18,55.81,94.3153,35.71,99,100,6.67
490,Riohacha,CO,2022-06-04 03:28:19,11.5444,-72.9072,77.38,89,32,7.58
491,Hay River,CA,2022-06-04 03:28:19,60.8156,-115.7999,60.78,39,20,11.5
492,Omboue,GA,2022-06-04 03:28:21,-1.5746,9.2618,73.62,95,100,4.21
493,Puerto Gaitan,CO,2022-06-04 03:28:21,4.3133,-72.0816,73.18,94,96,0.92
494,Charters Towers,AU,2022-06-04 03:28:22,-20.1,146.2667,79.72,52,53,4.72
495,Monticello,US,2022-06-04 03:28:29,45.3055,-93.7941,57.94,62,40,0.0
496,Guerrero Negro,MX,2022-06-04 03:28:29,27.9769,-114.0611,62.28,84,0,15.97
497,Albanel,CA,2022-06-04 03:28:30,48.8832,-72.4487,53.74,94,100,2.3
498,Kiama,AU,2022-06-04 03:28:31,-34.6833,150.8667,64.38,52,2,11.99
499,San Isidro,PE,2022-06-04 03:28:31,-12.1167,-77.05,64.02,83,100,5.75
500,Nishihara,JP,2022-06-04 03:28:32,26.1842,127.7558,76.28,97,100,10.36
501,Middletown,US,2022-06-04 03:28:32,39.5151,-84.3983,68.74,68,0,0.0
502,Fasa,IR,2022-06-04 03:28:33,28.9383,53.6482,74.44,19,0,9.22
503,Faanui,PF,2022-06-04 03:28:34,-16.4833,-151.75,81.18,68,100,17.45
504,Sao Filipe,CV,2022-06-04 03:28:34,14.8961,-24.4956,75.65,73,16,13.33
505,Barcelos,PT,2022-06-04 03:27:25,41.5388,-8.6151,62.85,95,17,3.27
506,Alexandria,EG,2022-06-04 03:24:26,31.2156,29.9553,72.19,74,0,3.91
507,Pitimbu,BR,2022-06-04 03:28:36,-7.4706,-34.8086,72.19,88,82,5.19
508,Bathsheba,BB,2022-06-04 03:28:37,13.2167,-59.5167,79.59,83,98,15.79
509,Einbeck,DE,2022-06-04 03:28:38,51.8167,9.8667,60.13,77,100,4.0
510,Limbang,MY,2022-06-04 03:28:38,4.75,115.0,86.11,56,100,2.66
511,Priargunsk,RU,2022-06-04 03:29:39,50.3691,119.1012,55.94,82,100,16.33
512,Junin,AR,2022-06-04 03:29:39,-34.5838,-60.9433,44.13,67,100,10.74
513,Kurumkan,RU,2022-06-04 03:29:40,54.3,110.3,62.1,58,100,3.42
514,Silver City,US,2022-06-04 03:29:41,32.7701,-108.2803,76.96,12,0,10.36
515,Harrisonville,US,2022-06-04 03:29:41,38.6533,-94.3488,69.98,77,0,0.0
516,Waipawa,NZ,2022-06-04 03:29:42,-41.4122,175.5153,51.48,61,24,2.86
517,Bowen,AU,2022-06-04 03:29:42,-20.0167,148.2333,75.85,69,18,4.92
518,Cockburn Town,TC,2022-06-04 03:29:43,21.4612,-71.1419,80.31,85,79,17.54
519,Ucluelet,CA,2022-06-04 03:29:43,48.9329,-125.5528,54.09,93,100,1.01
520,Oneida,US,2022-06-04 03:29:44,43.2001,-75.4663,56.95,83,0,1.99
521,Coswig,DE,2022-06-04 03:25:16,51.1333,13.5833,63.99,96,40,2.3
522,Resistencia,AR,2022-06-04 03:29:45,-27.4606,-58.9839,50.05,84,75,4.61
523,San Quintin,MX,2022-06-04 03:29:45,30.4833,-115.95,61.23,86,2,10.31
524,Zion,US,2022-06-04 03:29:46,42.4461,-87.8328,63.95,65,0,0.0
525,Jiaohe,CN,2022-06-04 03:29:46,43.7286,127.3447,53.83,96,100,6.35
526,Sungai Padi,TH,2022-06-04 03:29:47,6.0851,101.8766,87.58,67,100,0.47
527,Wloclawek,PL,2022-06-04 03:29:48,52.6482,19.0678,52.52,82,100,6.69
528,Gander,CA,2022-06-04 03:29:48,48.9682,-54.5906,35.73,100,100,13.8
529,Cam Ranh,VN,2022-06-04 03:29:49,11.9214,109.1591,89.56,62,20,8.05
530,Mardin,TR,2022-06-04 03:29:50,37.3131,40.7436,78.06,18,0,13.8
531,Pangkalanbuun,ID,2022-06-04 03:29:50,-2.6833,111.6167,90.05,55,45,2.82
532,Tulum,MX,2022-06-04 03:25:37,20.2167,-87.4667,74.73,94,13,6.35
533,Verkhoyansk,RU,2022-06-04 03:29:51,67.5447,133.385,75.34,32,41,8.5
534,Oxapampa,PE,2022-06-04 03:29:51,-10.5775,-75.4017,58.26,98,100,1.99
535,Quesnel,CA,2022-06-04 03:25:09,52.9999,-122.5029,61.3,77,100,0.0
536,Fernandina Beach,US,2022-06-04 03:26:56,30.6697,-81.4626,79.09,84,0,9.22
537,Naliya,IN,2022-06-04 03:25:17,23.2667,68.8333,85.15,63,35,18.16
538,Berbera,SO,2022-06-04 03:29:53,10.4396,45.0143,86.47,53,80,10.74
539,Kattivakkam,IN,2022-06-04 03:29:53,13.2167,80.3167,89.69,66,73,9.51
540,Rock Sound,BS,2022-06-04 03:29:54,24.9,-76.2,79.48,83,100,14.47
541,Asyut,EG,2022-06-04 03:29:54,27.181,31.1837,79.59,27,0,3.8
542,Sao Jose Da Coroa Grande,BR,2022-06-04 03:29:55,-8.8978,-35.1478,74.89,88,58,1.66
543,Rebrikha,RU,2022-06-04 03:29:56,53.0733,82.3408,48.81,47,68,10.04
544,Komsomolsk,UA,2022-06-04 03:29:56,49.0097,33.6455,56.75,87,0,7.45
545,Mundra,IN,2022-06-04 03:28:18,22.85,69.7333,84.9,64,39,18.07
546,Dzhebariki-Khaya,RU,2022-06-04 03:29:57,62.2167,135.8,79.86,33,80,0.87
547,Marienburg,PL,2022-06-04 03:29:58,54.0359,19.0266,50.88,92,22,3.42
548,Norsup,VU,2022-06-04 03:29:58,-16.0667,167.3833,82.72,69,39,13.15
549,Ajdabiya,LY,2022-06-04 03:29:59,30.7554,20.2263,73.89,49,0,9.44
550,Trelew,AR,2022-06-04 03:30:00,-43.249,-65.3051,49.53,52,96,24.18
551,Camacha,PT,2022-06-04 03:29:52,33.0833,-16.3333,62.02,72,40,13.8
552,Caxias,PT,2022-06-04 03:30:00,38.7031,-9.2767,64.92,81,40,10.0
553,Ventanas,EC,2022-06-04 03:30:01,-1.45,-79.4667,74.32,86,100,2.95
554,Shimoda,JP,2022-06-04 03:30:02,34.6667,138.95,71.96,71,67,9.44
555,Caxito,AO,2022-06-04 03:30:03,-8.5785,13.6643,65.71,84,2,3.65
